Firm	ID	Time	Text	User	RT	From_Firm	t	URL
Monzo	1.185222835683369e+18	2019-10-18T14:55:19Z	"@SafinaAhmed12 Hey Safina 👋 Wonderful suggestion! 

We're toying with this idea at the moment, and what it might lo… https://t.co/FZRmctkv3s"	3224409977.0	-1.0	1	2019-10-18 14:00:00	
Monzo	1.185222698940719e+18	2019-10-18T14:54:46Z	@flowerchucker @Hepworthclare Do we know anything about the ethical investments of the new #FintechUK Banks @Monzo… https://t.co/co3ymBPPeI	20691910.0	-1.0	0	2019-10-18 14:00:00	
Monzo	1.185222637489967e+18	2019-10-18T14:54:31Z	I'm not entirely convinced, having watched the programme. I fear this comes down to relatively well to do millennia… https://t.co/ANckhmvotw	10734362.0	-1.0	0	2019-10-18 14:00:00	
Monzo	1.1852225072021422e+18	2019-10-18T14:54:00Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	21292471.0	1.1851625277783368e+18	0	2019-10-18 14:00:00	
Monzo	1.18522221165901e+18	2019-10-18T14:52:50Z	"@carminelentini Hi Carmine, just to make sure we're responding correctly, are you referring to FSCS protection? 🔍

We provide this!"	3224409977.0	-1.0	1	2019-10-18 14:00:00	
Monzo	1.1852221742584832e+18	2019-10-18T14:52:41Z	@Hired_HQ @BBC @monzo @Skyscanner Why is BuzzFeed on the NY list twice?	228626066.0	-1.0	0	2019-10-18 14:00:00	
Monzo	1.1852221447557489e+18	2019-10-18T14:52:34Z	"@miss_jwo Hey Jenny 👋

This isn't something that's possible just yet, but we know it's something lots of people wou… https://t.co/XbU6LQJcrY"	3224409977.0	-1.0	1	2019-10-18 14:00:00	
Monzo	1.1852221330326075e+18	2019-10-18T14:52:31Z	@monzo Appreciate that, guess the proof will be with the next donation - as an incentive, if it goes through withou… https://t.co/qTaM2sKPNR	762511.0	-1.0	0	2019-10-18 14:00:00	
Monzo	1.1852220805660877e+18	2019-10-18T14:52:19Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	32884072.0	1.1851625277783368e+18	0	2019-10-18 14:00:00	
Monzo	1.1852394784551526e+18	2019-10-18T16:01:27Z	@jakimberger Hello Joseph, I can totally appreciate this, I would be quite irritated as it's happened on several oc… https://t.co/c4Krnq08mj	271986064.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185239196132348e+18	2019-10-18T16:00:19Z	Watchdog programme is doing you no favours! @Monzo never had serious issues with you. Love your service. love Monzo… https://t.co/dQ79g0iAlR	1015598197.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852541787022008e+18	2019-10-18T16:59:51Z	@nclaytor209 @notrab @monzo Because they shouldn't be holding people's money for no reason and telling them to go t… https://t.co/JtArpPAFXs	1.178794321845338e+18	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185254041774973e+18	2019-10-18T16:59:19Z	Can @MrC_Reality n @JustinVersion1 also @Lam_Nes  send 5 bills each to my monzo... Man's in need	21642600.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852539067560468e+18	2019-10-18T16:58:46Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	2723226819.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852528683009843e+18	2019-10-18T16:54:39Z	@itsbradley @BESTCreativeLds @monzo Wait, did you guys just have a positively constructive discussion? On twitter?… https://t.co/oaqLdKVuMv	9.183448097225892e+17	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185252713266864e+18	2019-10-18T16:54:02Z	@t_blom @monzo I thought this was an excellent response - especially in the face of quite unreasonable reporting.… https://t.co/uogRPGHtHK	14065010.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852524462910177e+18	2019-10-18T16:52:58Z	I’ve not seen the watchdog piece... but financial crime is serious, and needs to be hindered and stopped as much a… https://t.co/cBTDXUgdyR	519610205.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852520935039877e+18	2019-10-18T16:51:34Z	Monzo denies unfairly freezing debts in wake of BBC Watchdog claims -- #Monzo #denies #unf...… https://t.co/uDRlahZHOM	8.061106396011766e+17	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852520815669166e+18	2019-10-18T16:51:31Z	@phajiyev @alimguliyev @monzo @BBCWatchdog I do. With early salary	287671463.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852514046985257e+18	2019-10-18T16:48:50Z	@jordanksmith18 Did your Monzo card work fine while abroad btw?	19927246.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852512209587118e+18	2019-10-18T16:48:06Z	"RT @SBankees: GOAL SUMMARY:

1st PERIOD:
-Bankee$: M. Monzo
-Knights
-Bankee$: A. Avant
-Knights 

2nd PERIOD:
-Knights
-Bankee$: M. Santar…"	592297044.0	1.1852352378880205e+18	0	2019-10-18 16:00:00	
Monzo	1.18525070146893e+18	2019-10-18T16:46:02Z	RT @SonicOomph: @leemajo09130981 Monzo emailed me to say my account is being restricted because it's not making enough profit for them. Wha…	1.1315460569012552e+18	1.1849182327733535e+18	0	2019-10-18 16:00:00	
Monzo	1.1852506544507945e+18	2019-10-18T16:45:51Z	@johnbiondini @StarlingBank Maybe you should read the tweet. I'm aware of what banks need to do with suspicious act… https://t.co/UqpR0gaWpw	20341657.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.18524964996531e+18	2019-10-18T16:41:52Z	@emilyheria You are not alone. Monzo has discarded what was good about its offering.  Pots have been promoted to ha… https://t.co/GUvMPQoNQi	439913383.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852496252565135e+18	2019-10-18T16:41:46Z	@dewie12345 @scottymeuk @monzo Im sure you're a nice bloke and don't deserve no reply, but in their place I wouldn'… https://t.co/1GoUEdi6Rx	17251674.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852492897626726e+18	2019-10-18T16:40:26Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	65049204.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852489541218875e+18	2019-10-18T16:39:06Z	@sfdc_simon @monzo Yes i also remember monzo doing the exact same thing to me on the 28th there leaving me with no… https://t.co/qdYCwpX0el	1.178794321845338e+18	-1.0	0	2019-10-18 16:00:00	
Monzo	1.18524866844373e+18	2019-10-18T16:37:58Z	@TheRealRevK @monzo @BBC You really are being obtuse. The legislation enables the regulator. The regulator enforces… https://t.co/JxcWzgppQc	3934811.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185248174891516e+18	2019-10-18T16:36:00Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	2763404589.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.18524789489655e+18	2019-10-18T16:34:53Z	"@M_at @monzo @BBC Well I don't see ""freeze"" in that at all."	227666609.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852477794818826e+18	2019-10-18T16:34:26Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	255459943.0	1.185163783867654e+18	0	2019-10-18 16:00:00	
Monzo	1.18524774754227e+18	2019-10-18T16:34:18Z	@yamesh @JohnTillUK @monzo I’m sure they will. At the end of the day, it is a (very) regulated industry, so they ar… https://t.co/pfNAyqjOMP	20852825.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185247657478017e+18	2019-10-18T16:33:57Z	@andygale I don't really know what Monzo is but it seems like it's for dumb babies who can't manage their cash when abroad.	95926798.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852474325919826e+18	2019-10-18T16:33:03Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	15840283.0	1.185163783867654e+18	0	2019-10-18 16:00:00	
Monzo	1.1852471557804974e+18	2019-10-18T16:31:57Z	@monzo It's not just about you blocking and closing account's because, as your statement says, you 'can because it'… https://t.co/LLt5pXeKGu	1.1814482996493883e+18	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185247005892862e+18	2019-10-18T16:31:21Z	A great response from Monzo today https://t.co/s29Hwh93yz	17040350.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852469401891185e+18	2019-10-18T16:31:06Z	"RT @SBankees: GOAL SUMMARY:

1st PERIOD:
-Bankee$: M. Monzo
-Knights
-Bankee$: A. Avant
-Knights 

2nd PERIOD:
-Knights
-Bankee$: M. Santar…"	2514101323.0	1.1852352378880205e+18	0	2019-10-18 16:00:00	
Monzo	1.185246801135362e+18	2019-10-18T16:30:32Z	Monzo not having the best couple of days. https://t.co/9t1odG1te8	14234579.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852467639361126e+18	2019-10-18T16:30:23Z	@yamesh @JohnTillUK @monzo I guess Monzo also get a lot more noise on social media than traditional banks too. With… https://t.co/LHpWdBDAch	20852825.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185246754721153e+18	2019-10-18T16:30:21Z	@robclarkey @JohnTillUK @monzo What I'm pretty clear on though is they'll actually learn from this and quickly.	19782641.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852466517677588e+18	2019-10-18T16:29:57Z	@t_blom @monzo So why don't you come on Watchdogs	339848271.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852463594751836e+18	2019-10-18T16:28:47Z	@yamesh @JohnTillUK @monzo Apparently Tom the CEO wanted to go on, but was in hospital so couldn’t. Wouldn’t say it… https://t.co/Xsx292cW86	20852825.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185246254441357e+18	2019-10-18T16:28:22Z	RT @katiedotevans: Wow @monzo getting exposed on @BBCWatchdog right now! Imagine a bank freezing your account, then giving you info for a F…	589420114.0	1.1849102231794235e+18	0	2019-10-18 16:00:00	
Monzo	1.185245897589973e+18	2019-10-18T16:26:57Z	@scottymeuk @JimBlizz @monzo 😂😂😂😂 oh yeah. Let’s just ignore a customer! Or let’s write them an email back stating something!	339089205.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852458691567698e+18	2019-10-18T16:26:50Z	@monzo hey, I was in the US at the start of the month and had to pay a refundable deposit at a hotel which I did vi… https://t.co/ccpvkV28tz	31512552.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852458029036052e+18	2019-10-18T16:26:34Z	@2Steady4U @monzo @pebbles22b We know they had accounts which were frozen - the people went on camera and told us.… https://t.co/D9dGD3pmF2	50056495.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852456848129188e+18	2019-10-18T16:26:06Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	205835855.0	1.185163783867654e+18	0	2019-10-18 16:00:00	
Monzo	1.1852456436793915e+18	2019-10-18T16:25:56Z	@dewie12345 @JimBlizz @monzo Customer service is irrelevant here.	20077772.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185245638516183e+18	2019-10-18T16:25:55Z	@BESTCreativeLds @monzo It’s a tough call to make, Darren - fair. Criminals come in all shapes and sizes. And yes,… https://t.co/cMpksO90FH	1.009536806289838e+18	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852453613944054e+18	2019-10-18T16:24:49Z	@JimBlizz @scottymeuk @monzo It’s just a shame I know about customer service. But hey ho.	339089205.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852452783261327e+18	2019-10-18T16:24:29Z	@GayGaia @flowerchucker @Hepworthclare @monzo @StarlingBank @N26UK @imaginecurve Monzo sorry predictive text. 😢	9.51889836423766e+17	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185245192229675e+18	2019-10-18T16:24:09Z	@GayGaia @flowerchucker @Hepworthclare @monzo @StarlingBank @N26UK @imaginecurve I’ve read reports of Alonzo freezi… https://t.co/NNeKIdF40c	9.51889836423766e+17	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852450430257605e+18	2019-10-18T16:23:33Z	@samdmorgan @monzo @pebbles22b The tweet is clearly a very subtle reference to the watchdog episode, where customer… https://t.co/pJfeDn6m98	3045657838.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852449852701327e+18	2019-10-18T16:23:19Z	"A few plays today at #Keeneland:
Race 5: Lead Guitar 5/1
Race 8: Motion Emotion 9/2
Race 9: Winter Sunset 8/1 
Play… https://t.co/4EU4eCxddv"	26676320.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185244684056179e+18	2019-10-18T16:22:08Z	@M_at @monzo @BBC These are big acts, a link to a section would help.	227666609.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185244522013438e+18	2019-10-18T16:21:29Z	@itsbradley @monzo But the people who were on there weren’t or didn’t seem like they were involved in criminal acti… https://t.co/1obNcEKDuI	3050827242.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185243878485627e+18	2019-10-18T16:18:56Z	@monzo One thing though, maybe the application could be a bit more rigorous just so you know more about the custome… https://t.co/PliNYXHvtV	720977833.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852438756292444e+18	2019-10-18T16:18:55Z	"@gregholmes1974 @monzo Not defending. Just stating the facts. 
Agree that blocking a number of someone trying to co… https://t.co/4mHwV6iiok"	145782490.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185243861309907e+18	2019-10-18T16:18:51Z	@adidas_mbc @monzo Yes, it was disgusting that you couldn't even be bothered to send a spokesperson on the BBC to a… https://t.co/IHYt4KpvLI	1560536538.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852438266312663e+18	2019-10-18T16:18:43Z	@scottymeuk @dewie12345 @monzo I think you're arguing with a brick wall here, mate 🤦‍♂️	17251674.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185243459189379e+18	2019-10-18T16:17:16Z	@monzo @BBCWatchdog Some people may find a subject access request with CIFAS (who manage financial fraud database)… https://t.co/HaZqJxdsqr	53002474.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852434265409823e+18	2019-10-18T16:17:08Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	9.569996518692536e+17	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852434230554993e+18	2019-10-18T16:17:07Z	Monzo is really good to use for group holidays splitting the bill so easy	223632789.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852433160713503e+18	2019-10-18T16:16:41Z	@monzo Of course we don’t know the ins and out but if you can at least address the people that haven’t heard anythi… https://t.co/4lLK44qYIX	720977833.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185243296769237e+18	2019-10-18T16:16:37Z	"@t_blom @gj_1977 @samdmorgan @monzo Hopefully they will invite you on in a forthcoming week. 

@BBCWatchdog @stephbreakfast"	64505943.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185243269338456e+18	2019-10-18T16:16:30Z	RT @KaneFulton: Fancy joining a glittering alumni made up of @Monzo, @bulbenergy and other superb fast-growing UK tech companies? There's s…	138859309.0	1.1851592995820872e+18	0	2019-10-18 16:00:00	
Monzo	1.1852430557517496e+18	2019-10-18T16:15:39Z	Following Critical BBC Report Regarding Frozen Accounts, Digital Bank Monzo Responds https://t.co/kr27Pp5DZJ	1167410550.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852428627258e+18	2019-10-18T16:14:53Z	@monzo @BBCWatchdog Tad on the slow side. Looks like you were waiting to assess 'noise'. You'll have known in advan… https://t.co/z7XvRKOvRz	53002474.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852428114547057e+18	2019-10-18T16:14:41Z	@monzo it just takes too long to navigate, moving money from personal to joint account and even the pots. its very time consuming :(	21041619.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185242602414715e+18	2019-10-18T16:13:51Z	"@monzo Thank you for swift response, good sign when a bank responds promptly.
I totally appreciate that these thing… https://t.co/Dsm29KSCGE"	720977833.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185242597025108e+18	2019-10-18T16:13:50Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	4612720097.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852422196634993e+18	2019-10-18T16:12:20Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	9.336453684070688e+17	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852420015094047e+18	2019-10-18T16:11:28Z	@ryan6258 @katiedotevans @monzo @BBCWatchdog @monso @getcoconut Yes I understand that, I believe they are effective… https://t.co/J3xV2hHCf6	8.105187611743519e+17	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852419252233585e+18	2019-10-18T16:11:10Z	"@RxbynJade We're sorry to hear that you don't really like our new layout, Robyn 😔 

Could you let us know if there'… https://t.co/LufmawDUb5"	3224409977.0	-1.0	1	2019-10-18 16:00:00	
Monzo	1.1852418025525944e+18	2019-10-18T16:10:41Z	@efjspencer @monzo A bank telling their own customers to use welfare for dinner though, what a creative idea! Shame… https://t.co/MBcUXK0CZi	8852072.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852418007742464e+18	2019-10-18T16:10:40Z	RT @AnnieDreaXO: The fact that I don’t have a Mcm to monzo me £35 to get my nails done is hurt my whole HEART.	2935003343.0	1.1851201272907244e+18	0	2019-10-18 16:00:00	
Monzo	1.185241774954074e+18	2019-10-18T16:10:34Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	20065746.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.185241525321683e+18	2019-10-18T16:09:35Z	@ExperianExperts @NatWest_Help @TSB @monzo @AskEquifax @TransUnionUK Hopefully I’ll get somewhere then. Just confus… https://t.co/PltOzSj0Yl	253979913.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185241233536569e+18	2019-10-18T16:08:25Z	@efjspencer @monzo They have responded on their blog: https://t.co/zumZRV8PPi	8852072.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185241110895104e+18	2019-10-18T16:07:56Z	@TadhgRuss @NatWest_Help @TSB @monzo @AskEquifax @TransUnionUK When it comes to third-party services it depends on… https://t.co/LhDhnSA77y	1342148462.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185241093841064e+18	2019-10-18T16:07:52Z	RT @AnnieDreaXO: The fact that I don’t have a Mcm to monzo me £35 to get my nails done is hurt my whole HEART.	507027025.0	1.1851201272907244e+18	0	2019-10-18 16:00:00	
Monzo	1.185240892782854e+18	2019-10-18T16:07:04Z	@BBCWatchdog @Mattallwright @stephbreakfast @FoxNikkiFox You guys are so unprofessional, shocked you are part of th… https://t.co/joNMOkS1ut	47596755.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852405604933018e+18	2019-10-18T16:05:44Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	23140729.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852405564039414e+18	2019-10-18T16:05:44Z	@DLucas85 @monzo And how do you defend blocking the customers number , denying them any form of customer service whatsoever ?	20913896.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185240412468011e+18	2019-10-18T16:05:09Z	Following Critical BBC Report Regarding Frozen Accounts, Digital Bank Monzo Responds CRYPTO CRYPTO NEWS -… https://t.co/99Ub1oV7zg	1.1293817024077414e+18	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185240069847896e+18	2019-10-18T16:03:48Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	25514187.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.185239991129203e+18	2019-10-18T16:03:29Z	@ExperianExperts @NatWest_Help @TSB @monzo @AskEquifax @TransUnionUK You don’t even identify me on your service, I… https://t.co/KQ1AC1lRt1	253979913.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.185239897407402e+18	2019-10-18T16:03:06Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	364899984.0	1.1851625277783368e+18	0	2019-10-18 16:00:00	
Monzo	1.1852396195137864e+18	2019-10-18T16:02:00Z	@TadhgRuss @NatWest_Help @TSB @monzo @AskEquifax @TransUnionUK Hi, In terms of accounts showing on your Experian Cr… https://t.co/M04DaxLZqC	1342148462.0	-1.0	0	2019-10-18 16:00:00	
Monzo	1.1852390170817126e+18	2019-10-18T15:59:37Z	"Perfectly written and thorough response. 

Sorry but if you think Monzo's customer service is anything but Stella I… https://t.co/uGsMae2jSA"	103952020.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852389980102574e+18	2019-10-18T15:59:32Z	"RT @monzo: @carminelentini Hi Carmine, just to make sure we're responding correctly, are you referring to FSCS protection? 🔍

We provide th…"	77502824.0	1.18522221165901e+18	0	2019-10-18 15:00:00	
Monzo	1.1852388483280855e+18	2019-10-18T15:58:56Z	RT @RockyTheCoder: #WhatsGoingOnzoMonzo What a poor investigative job Watchdog have done on their Monzo piece. Nobody have their accounts f…	77502824.0	1.1851062884658422e+18	0	2019-10-18 15:00:00	
Monzo	1.1852385333275402e+18	2019-10-18T15:57:41Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	1992421.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.1852383076487414e+18	2019-10-18T15:56:47Z	@gonnella @monzo @RevolutApp You miss the @TransferWise green card 😜	1219692864.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852381413529764e+18	2019-10-18T15:56:08Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	54231973.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.1852381404009472e+18	2019-10-18T15:56:07Z	@TheRealRevK @monzo @BBC https://t.co/7EsetdiUra is your starting point. As the FCA authorise you as a Financial In… https://t.co/HNyOuFFZJd	3934811.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852379358404772e+18	2019-10-18T15:55:19Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	385726172.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.1852376193047798e+18	2019-10-18T15:54:03Z	"RT @SBankees: GOAL SUMMARY:

1st PERIOD:
-Bankee$: M. Monzo
-Knights
-Bankee$: A. Avant
-Knights 

2nd PERIOD:
-Knights
-Bankee$: M. Santar…"	1559801803.0	1.1852352378880205e+18	0	2019-10-18 15:00:00	
Monzo	1.1852374652941312e+18	2019-10-18T15:53:27Z	@monzo @Miss_J_86 @gohenry Got a feeling this may be an unexpected consequence of cash burn, this happens a lot whe… https://t.co/Gs3soUJ9ew	241910904.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.185237395421225e+18	2019-10-18T15:53:10Z	RT @whitneyesi_: monzo has a very aggressive way of letting you know you spent money, that “kerching” puts me in my place🤣	982953890.0	1.1844232444782756e+18	0	2019-10-18 15:00:00	
Monzo	1.1852372350100644e+18	2019-10-18T15:52:32Z	@JohnBarr92 @lyndsay_LJx @monzo I had mine for about 2yrs too and never once had an issue!	19967865.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852370500789658e+18	2019-10-18T15:51:48Z	@M_at @monzo @BBC I've seen the legislation on court ordered freezing of accounts, but can you link to… https://t.co/srH9sPFd5A	227666609.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852367815973847e+18	2019-10-18T15:50:44Z	RT @emscrouch: @ikeeyah_ I create an excel spreadsheet the day before I get paid. I keep my savings and money from phone bill etc in my mai…	1426183603.0	1.1847794272737608e+18	0	2019-10-18 15:00:00	
Monzo	1.1852365339908751e+18	2019-10-18T15:49:44Z	@dewie12345 @monzo Unless you legally cannot.	20077772.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852362649220751e+18	2019-10-18T15:48:40Z	@TheRealRevK @monzo @BBC Unfortunately the law requires it. It is heavy handed and the tipping off provisions make… https://t.co/xgKiymbHSN	3934811.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852358235680113e+18	2019-10-18T15:46:55Z	RT @BBCWatchdog: Tonight the Monzo customers trying to get their money back after their accounts have been frozen. We’re asking #WhatsGoing…	21287212.0	1.1848399772067348e+18	0	2019-10-18 15:00:00	
Monzo	1.185235799819903e+18	2019-10-18T15:46:49Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	319616046.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.185235456134406e+18	2019-10-18T15:45:28Z	@M_at @monzo @BBC Yes, my concern is not the proper court ordered freezing of accounts, but the possibility of acco… https://t.co/3m0NbDFmta	227666609.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852353720218952e+18	2019-10-18T15:45:07Z	"@_eliza_BethS_ @monzo What the heck. Is this

😋😋😋😋😋😋"	218584119.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852352378880205e+18	2019-10-18T15:44:35Z	"GOAL SUMMARY:

1st PERIOD:
-Bankee$: M. Monzo
-Knights
-Bankee$: A. Avant
-Knights 

2nd PERIOD:
-Knights
-Bankee$:… https://t.co/oqXQ3q9zmj"	1.1002202134198232e+18	-1.0	0	2019-10-18 15:00:00	
Monzo	1.185235200906879e+18	2019-10-18T15:44:27Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	279116868.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.1852348255334482e+18	2019-10-18T15:42:57Z	This is excellent communication. https://t.co/FOaQuDN6fU	155516219.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.185234763520643e+18	2019-10-18T15:42:42Z	"@NatWest_Help @TSB @monzo @ExperianExperts @AskEquifax @TransUnionUK 

Why the hell do I have 2 different credit re… https://t.co/aw7iUhhKLh"	253979913.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852347372726272e+18	2019-10-18T15:42:36Z	Just watched the thing about Monzo on BBC Watchdog. It happened to one of my colleagues. Her account was going to b… https://t.co/edqnLsVgG8	21934809.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852346489867674e+18	2019-10-18T15:42:15Z	@TheRealRevK @monzo Please don’t fall for the @bbc poor reporting. Financial reporting of potentially fraudulent tr… https://t.co/UEVXQiLdJK	3934811.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.1852344650035732e+18	2019-10-18T15:41:31Z	Colourful fintech wallet haha @monzo @RevolutApp https://t.co/sHJs9RtnVq	15396886.0	-1.0	0	2019-10-18 15:00:00	
Monzo	1.185234411945681e+18	2019-10-18T15:41:19Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	43878992.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.185233965222912e+18	2019-10-18T15:39:32Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	352602236.0	1.1851625277783368e+18	0	2019-10-18 15:00:00	
Monzo	1.1852328830840914e+18	2019-10-18T15:35:14Z	Don't how I do it but made £20 last all week in my monzo 😂 god I'm good	58170728.0	-1.0	0	2019-10-18 15:00:00	
